# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:40,Class A,209938000,56.888598,12.476952,Moored,0.0,0.0,,61.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 20:39:39,Class A,209938000,56.146202,12.448428,Under way using engine,0.0,8.3,126.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:39:49,Class A,209938000,56.14597,12.448968,Under way using engine,0.0,8.3,127.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:39:49,Class A,209938000,56.14597,12.448968,Under way using engine,0.0,8.3,127.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:39:58,Class A,209938000,56.145763,12.449477,Under way using engine,0.0,8.3,126.9,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:39:58,Class A,209938000,56.145763,12.449477,Under way using engine,0.0,8.3,126.9,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:39:58,Class A,209938000,56.145763,12.449477,Under way using engine,0.0,8.3,126.9,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:08,Class A,209938000,56.145542,12.45001,Under way using engine,0.0,8.3,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:08,Class A,209938000,56.145542,12.45001,Under way using engine,0.0,8.3,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:19,Class A,209938000,56.145277,12.450615,Under way using engine,0.0,8.3,127.1,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:19,Class A,209938000,56.145277,12.450615,Under way using engine,0.0,8.3,127.1,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:28,Class A,209938000,56.14506,12.451105,Under way using engine,0.0,8.2,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:28,Class A,209938000,56.14506,12.451105,Under way using engine,0.0,8.2,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:28,Class A,209938000,56.14506,12.451105,Under way using engine,0.0,8.2,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:39,Class A,209938000,56.144798,12.45171,Under way using engine,0.0,8.2,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:39,Class A,209938000,56.144798,12.45171,Under way using engine,0.0,8.2,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:47,Class A,209938000,56.144798,12.45171,Under way using engine,0.0,8.2,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:47,Class A,209938000,56.144798,12.45171,Under way using engine,0.0,8.2,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:48,Class A,209938000,56.14459,12.452203,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:48,Class A,209938000,56.14459,12.452203,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:58,Class A,209938000,56.144355,12.452752,Under way using engine,0.0,8.2,127.2,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:40:58,Class A,209938000,56.144355,12.452752,Under way using engine,0.0,8.2,127.2,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:08,Class A,209938000,56.144123,12.453298,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:08,Class A,209938000,56.144123,12.453298,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:08,Class A,209938000,56.144123,12.453298,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:19,Class A,209938000,56.143865,12.4539,Under way using engine,0.0,8.2,127.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:19,Class A,209938000,56.143865,12.4539,Under way using engine,0.0,8.2,127.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:28,Class A,209938000,56.143657,12.454388,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:28,Class A,209938000,56.143657,12.454388,Under way using engine,0.0,8.2,127.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:39,Class A,209938000,56.143412,12.454973,Under way using engine,0.0,8.2,127.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:39,Class A,209938000,56.143412,12.454973,Under way using engine,0.0,8.2,127.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:48,Class A,209938000,56.143213,12.455467,Under way using engine,0.0,8.2,126.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:48,Class A,209938000,56.143213,12.455467,Under way using engine,0.0,8.2,126.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:48,Class A,209938000,56.143213,12.455467,Under way using engine,0.0,8.2,126.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:58,Class A,209938000,56.142977,12.45602,Under way using engine,0.0,8.1,126.8,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:58,Class A,209938000,56.142977,12.45602,Under way using engine,0.0,8.1,126.8,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:41:58,Class A,209938000,56.142977,12.45602,Under way using engine,0.0,8.1,126.8,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:08,Class A,209938000,56.142733,12.456555,Under way using engine,0.0,8.0,127.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:08,Class A,209938000,56.142733,12.456555,Under way using engine,0.0,8.0,127.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:08,Class A,209938000,56.142733,12.456555,Under way using engine,0.0,8.0,127.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:19,Class A,209938000,56.142492,12.457147,Under way using engine,0.0,8.0,127.2,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:19,Class A,209938000,56.142492,12.457147,Under way using engine,0.0,8.0,127.2,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:19,Class A,209938000,56.142492,12.457147,Under way using engine,0.0,8.0,127.2,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:28,Class A,209938000,56.142283,12.457623,Under way using engine,0.0,8.1,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:28,Class A,209938000,56.142283,12.457623,Under way using engine,0.0,8.1,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:39,Class A,209938000,56.142035,12.458217,Under way using engine,0.0,8.0,127.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:39,Class A,209938000,56.142035,12.458217,Under way using engine,0.0,8.0,127.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:48,Class A,209938000,56.141828,12.458695,Under way using engine,0.0,8.0,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:48,Class A,209938000,56.141828,12.458695,Under way using engine,0.0,8.0,127.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:58,Class A,209938000,56.1416,12.459233,Under way using engine,0.0,8.0,128.1,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:58,Class A,209938000,56.1416,12.459233,Under way using engine,0.0,8.0,128.1,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:42:58,Class A,209938000,56.1416,12.459233,Under way using engine,0.0,8.0,128.1,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:09,Class A,209938000,56.141348,12.45982,Under way using engine,0.0,8.0,127.4,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:09,Class A,209938000,56.141348,12.45982,Under way using engine,0.0,8.0,127.4,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:19,Class A,209938000,56.141115,12.460353,Under way using engine,0.0,8.0,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:19,Class A,209938000,56.141115,12.460353,Under way using engine,0.0,8.0,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:19,Class A,209938000,56.141115,12.460353,Under way using engine,0.0,8.0,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:28,Class A,209938000,56.140915,12.460843,Under way using engine,0.0,8.0,127.1,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:38,Class A,209938000,56.140683,12.461373,Under way using engine,0.0,8.0,127.6,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:38,Class A,209938000,56.140683,12.461373,Under way using engine,0.0,8.0,127.6,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:48,Class A,209938000,56.140453,12.461917,Under way using engine,0.0,8.0,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:48,Class A,209938000,56.140453,12.461917,Under way using engine,0.0,8.0,128.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:58,Class A,209938000,56.140228,12.462443,Under way using engine,0.0,8.0,127.6,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:58,Class A,209938000,56.140228,12.462443,Under way using engine,0.0,8.0,127.6,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:43:58,Class A,209938000,56.140228,12.462443,Under way using engine,0.0,8.0,127.6,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:09,Class A,209938000,56.139967,12.463035,Under way using engine,0.0,8.0,128.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:09,Class A,209938000,56.139967,12.463035,Under way using engine,0.0,8.0,128.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:19,Class A,209938000,56.139737,12.46357,Under way using engine,0.0,8.0,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:19,Class A,209938000,56.139737,12.46357,Under way using engine,0.0,8.0,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:28,Class A,209938000,56.139528,12.464035,Under way using engine,0.0,8.0,128.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:38,Class A,209938000,56.139303,12.464547,Under way using engine,0.0,8.0,128.2,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:38,Class A,209938000,56.139303,12.464547,Under way using engine,0.0,8.0,128.2,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:48,Class A,209938000,56.139075,12.465053,Under way using engine,0.0,8.0,128.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:48,Class A,209938000,56.139075,12.465053,Under way using engine,0.0,8.0,128.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:58,Class A,209938000,56.138842,12.46558,Under way using engine,0.0,8.0,128.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:44:58,Class A,209938000,56.138842,12.46558,Under way using engine,0.0,8.0,128.3,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:09,Class A,209938000,56.13858,12.466173,Under way using engine,0.0,8.0,129.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:09,Class A,209938000,56.13858,12.466173,Under way using engine,0.0,8.0,129.0,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:19,Class A,209938000,56.138348,12.466702,Under way using engine,0.0,8.0,128.1,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:19,Class A,209938000,56.138348,12.466702,Under way using engine,0.0,8.0,128.1,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:28,Class A,209938000,56.138135,12.467163,Under way using engine,0.0,8.0,128.8,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:28,Class A,209938000,56.138135,12.467163,Under way using engine,0.0,8.0,128.8,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:38,Class A,209938000,56.13789,12.467697,Under way using engine,0.0,8.0,128.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:38,Class A,209938000,56.13789,12.467697,Under way using engine,0.0,8.0,128.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:48,Class A,209938000,56.137663,12.46822,Under way using engine,0.0,8.0,128.2,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:48,Class A,209938000,56.137663,12.46822,Under way using engine,0.0,8.0,128.2,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:58,Class A,209938000,56.137433,12.468737,Under way using engine,0.0,8.0,128.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:45:58,Class A,209938000,56.137433,12.468737,Under way using engine,0.0,8.0,128.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:09,Class A,209938000,56.13719,12.469308,Under way using engine,0.0,8.0,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:09,Class A,209938000,56.13719,12.469308,Under way using engine,0.0,8.0,127.9,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:18,Class A,209938000,56.136973,12.46978,Under way using engine,0.0,7.9,128.5,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:28,Class A,209938000,56.136748,12.470298,Under way using engine,0.0,7.9,128.7,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:38,Class A,209938000,56.136513,12.470825,Under way using engine,0.0,7.9,128.8,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:38,Class A,209938000,56.136513,12.470825,Under way using engine,0.0,7.9,128.8,131.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:48,Class A,209938000,56.136283,12.471345,Under way using engine,0.0,8.0,128.6,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:48,Class A,209938000,56.136283,12.471345,Under way using engine,0.0,8.0,128.6,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:51,Class A,209938000,56.136283,12.471345,Under way using engine,0.0,8.0,128.6,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:51,Class A,209938000,56.136283,12.471345,Under way using engine,0.0,8.0,128.6,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:46:58,Class A,209938000,56.136055,12.471867,Under way using engine,0.0,8.0,128.3,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:47:08,Class A,209938000,56.135817,12.472375,Under way using engine,0.0,7.9,129.1,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:47:08,Class A,209938000,56.135817,12.472375,Under way using engine,0.0,7.9,129.1,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:47:08,Class A,209938000,56.135817,12.472375,Under way using engine,0.0,7.9,129.1,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:47:18,Class A,209938000,56.13558,12.472893,Under way using engine,0.0,8.0,129.2,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 20:47:18,Class A,209938000,56.13558,12.472893,Under way using engine,0.0,8.0,129.2,132.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
