# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 10:16:48,Class A,266274000,58.177527,11.065123,Under way using engine,,4.9,205.1,206.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 11:36:38,Class A,266274000,58.06689,10.961968,Under way using engine,,4.1,190.7,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:36:42,Class A,266274000,58.066827,10.961965,Under way using engine,,4.3,186.3,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:36:48,Class A,266274000,58.066675,10.961932,Under way using engine,,4.4,190.0,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:36:54,Class A,266274000,58.066548,10.9619,Under way using engine,,4.4,186.3,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:36:59,Class A,266274000,58.066438,10.961862,Under way using engine,0.0,4.9,194.2,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:15,Class A,266274000,58.066088,10.96174,Under way using engine,0.0,5.0,185.2,193.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:19,Class A,266274000,58.065993,10.961657,Under way using engine,,5.4,202.0,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:26,Class A,266274000,58.065832,10.961603,Under way using engine,,5.8,187.5,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:32,Class A,266274000,58.065637,10.961498,Under way using engine,,6.4,195.8,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:38,Class A,266274000,58.065453,10.961495,Under way using engine,,6.4,186.6,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:48,Class A,266274000,58.065137,10.961383,Under way using engine,0.0,7.1,189.6,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:37:59,Class A,266274000,58.064793,10.961268,Under way using engine,0.0,6.8,185.7,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:38:28,Class A,266274000,58.064027,10.961142,Under way using engine,,5.1,186.7,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:38:48,Class A,266274000,58.063502,10.961038,Under way using engine,,5.5,184.6,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:38:59,Class A,266274000,58.063227,10.96094,Under way using engine,,4.7,192.7,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:39:19,Class A,266274000,58.062763,10.96092,Under way using engine,0.0,5.2,176.0,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:39:28,Class A,266274000,58.062575,10.96089,Under way using engine,0.0,5.1,184.7,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:39:48,Class A,266274000,58.061998,10.960752,Under way using engine,,6.3,186.8,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:39:59,Class A,266274000,58.061687,10.960633,Under way using engine,0.0,6.2,193.8,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:40:19,Class A,266274000,58.061133,10.960367,Under way using engine,0.0,6.3,197.4,194.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:40:28,Class A,266274000,58.06093,10.960247,Under way using engine,,6.2,197.0,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:40:38,Class A,266274000,58.060652,10.960142,Under way using engine,,5.8,192.6,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:40:48,Class A,266274000,58.060372,10.960048,Under way using engine,,6.4,190.0,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:40:59,Class A,266274000,58.060037,10.959927,Under way using engine,0.0,5.8,193.2,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:41:19,Class A,266274000,58.059547,10.959815,Under way using engine,,5.4,190.4,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:41:28,Class A,266274000,58.05933,10.959815,Under way using engine,,4.6,180.7,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:41:53,Class A,266274000,58.058735,10.959553,Under way using engine,,5.1,203.0,194.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:41:59,Class A,266274000,58.058565,10.95951,Under way using engine,0.0,5.5,192.8,194.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:01,Class A,266274000,58.058523,10.959465,Under way using engine,0.0,5.3,200.5,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:05,Class A,266274000,58.058422,10.959412,Under way using engine,0.0,5.7,194.9,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:19,Class A,266274000,58.05808,10.95925,Under way using engine,0.0,6.0,192.3,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:31,Class A,266274000,58.057725,10.959153,Under way using engine,,6.4,179.9,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:35,Class A,266274000,58.05762,10.959127,Under way using engine,,6.1,189.9,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:42,Class A,266274000,58.057428,10.95908,Under way using engine,0.0,5.6,186.3,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:42:49,Class A,266274000,58.057267,10.959038,Under way using engine,0.0,5.7,196.0,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:43:19,Class A,266274000,58.056472,10.958823,Under way using engine,0.0,5.9,185.4,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:43:49,Class A,266274000,58.055653,10.958502,Under way using engine,0.0,6.3,189.2,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:43:58,Class A,266274000,58.055352,10.958415,Under way using engine,0.0,6.6,188.6,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:44:19,Class A,266274000,58.054735,10.958245,Under way using engine,,6.8,189.4,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:44:49,Class A,266274000,58.053865,10.95806,Under way using engine,,5.4,186.9,183.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:44:58,Class A,266274000,58.053618,10.958033,Under way using engine,,5.6,190.7,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:45:04,Class A,266274000,58.05349,10.958047,Under way using engine,,5.8,182.6,193.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:45:12,Class A,266274000,58.05328,10.957917,Under way using engine,0.0,5.7,195.1,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:45:19,Class A,266274000,58.053078,10.957852,Under way using engine,,6.2,192.9,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:45:49,Class A,266274000,58.052248,10.957597,Under way using engine,,6.0,193.4,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:45:58,Class A,266274000,58.051972,10.957487,Under way using engine,,6.3,196.6,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:46:08,Class A,266274000,58.051718,10.957415,Under way using engine,0.0,6.5,187.1,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:46:18,Class A,266274000,58.051432,10.957318,Under way using engine,,6.5,188.3,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:46:29,Class A,266274000,58.051112,10.957208,Under way using engine,,6.1,190.5,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:46:49,Class A,266274000,58.050532,10.957075,Under way using engine,0.0,6.4,185.3,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:46:58,Class A,266274000,58.050235,10.956985,Under way using engine,,6.3,189.5,194.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:08,Class A,266274000,58.049965,10.956875,Under way using engine,0.0,6.9,191.4,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:18,Class A,266274000,58.049678,10.956755,Under way using engine,,6.1,189.4,193.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:29,Class A,266274000,58.049367,10.956645,Under way using engine,,6.4,181.0,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:31,Class A,266274000,58.049317,10.956627,Under way using engine,,5.9,195.0,184.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:35,Class A,266274000,58.049208,10.956542,Under way using engine,,6.3,185.0,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:53,Class A,266274000,58.04868,10.956463,Under way using engine,0.0,6.6,187.5,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:47:58,Class A,266274000,58.04851,10.95636,Under way using engine,0.0,6.3,192.5,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:48:09,Class A,266274000,58.04822,10.956278,Under way using engine,,6.0,187.4,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:48:18,Class A,266274000,58.04803,10.956222,Under way using engine,,5.3,184.3,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:48:29,Class A,266274000,58.047743,10.95612,Under way using engine,,5.6,188.9,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:48:38,Class A,266274000,58.047502,10.956053,Under way using engine,,6.0,187.0,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:48:58,Class A,266274000,58.046912,10.956003,Under way using engine,,6.0,189.8,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:09,Class A,266274000,58.046605,10.955883,Under way using engine,,6.0,194.9,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:18,Class A,266274000,58.046395,10.955797,Under way using engine,0.0,5.4,197.2,193.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:26,Class A,266274000,58.046203,10.955697,Under way using engine,,5.2,199.2,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:29,Class A,266274000,58.046132,10.955692,Under way using engine,,5.3,187.4,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:31,Class A,266274000,58.04606,10.955682,Under way using engine,,5.1,188.9,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:34,Class A,266274000,58.045982,10.955637,Under way using engine,0.0,5.6,193.8,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:38,Class A,266274000,58.045903,10.955642,Under way using engine,,5.6,182.7,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:49:49,Class A,266274000,58.045602,10.95556,Under way using engine,,6.5,184.5,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:50:09,Class A,266274000,58.045063,10.955362,Under way using engine,0.0,5.1,191.8,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:50:18,Class A,266274000,58.044863,10.95532,Under way using engine,0.0,5.7,195.4,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:50:28,Class A,266274000,58.044598,10.955257,Under way using engine,0.0,5.8,183.6,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:50:38,Class A,266274000,58.044317,10.955132,Under way using engine,0.0,5.9,187.1,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:50:48,Class A,266274000,58.044027,10.95502,Under way using engine,,6.5,188.5,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:51:09,Class A,266274000,58.043402,10.954838,Under way using engine,0.0,5.9,188.5,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:51:18,Class A,266274000,58.043188,10.95476,Under way using engine,,5.3,192.1,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:51:48,Class A,266274000,58.042437,10.954465,Under way using engine,,5.9,193.0,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:52:09,Class A,266274000,58.041853,10.954395,Under way using engine,,5.6,183.1,183.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:52:18,Class A,266274000,58.041617,10.954372,Under way using engine,,5.5,176.0,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:52:21,Class A,266274000,58.041617,10.954372,Under way using engine,,5.5,176.0,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:52:28,Class A,266274000,58.041393,10.954275,Under way using engine,,5.3,185.8,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:52:38,Class A,266274000,58.041128,10.954203,Under way using engine,,6.0,187.2,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:52:48,Class A,266274000,58.04086,10.954165,Under way using engine,0.0,6.0,191.8,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:53:09,Class A,266274000,58.040265,10.953958,Under way using engine,,5.8,190.2,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:53:14,Class A,266274000,58.040155,10.953958,Under way using engine,,5.7,186.0,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:53:15,Class A,266274000,58.0401,10.953952,Under way using engine,,6.2,185.1,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:53:18,Class A,266274000,58.040023,10.953903,Under way using engine,,5.8,195.5,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:53:26,Class A,266274000,58.039825,10.95393,Under way using engine,,5.9,180.5,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:53:31,Class A,266274000,58.039697,10.95382,Under way using engine,,5.9,193.4,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:54:09,Class A,266274000,58.038668,10.953537,Under way using engine,,5.6,185.0,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:54:18,Class A,266274000,58.038447,10.953477,Under way using engine,,4.8,192.7,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:54:28,Class A,266274000,58.03823,10.95342,Under way using engine,,5.5,198.2,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:54:38,Class A,266274000,58.037973,10.953372,Under way using engine,,5.6,190.9,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:54:59,Class A,266274000,58.037325,10.953197,Under way using engine,0.0,6.7,186.9,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:55:18,Class A,266274000,58.036748,10.952942,Under way using engine,0.0,6.6,195.0,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:55:28,Class A,266274000,58.036463,10.952863,Under way using engine,,7.0,193.8,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:55:38,Class A,266274000,58.03617,10.952792,Under way using engine,0.0,6.8,189.3,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:55:59,Class A,266274000,58.035527,10.952695,Under way using engine,,6.0,177.3,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:56:09,Class A,266274000,58.035252,10.952687,Under way using engine,0.0,6.4,172.2,186.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:56:18,Class A,266274000,58.03505,10.952643,Under way using engine,,5.8,178.6,191.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:56:28,Class A,266274000,58.03478,10.952577,Under way using engine,0.0,6.2,190.6,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:56:48,Class A,266274000,58.034253,10.952407,Under way using engine,0.0,5.7,190.2,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:00,Class A,266274000,58.033957,10.952388,Under way using engine,,6.1,183.4,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:09,Class A,266274000,58.033682,10.952292,Under way using engine,0.0,5.8,190.1,193.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:18,Class A,266274000,58.033463,10.952167,Under way using engine,,5.8,194.0,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:28,Class A,266274000,58.033205,10.95212,Under way using engine,,5.6,184.0,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:38,Class A,266274000,58.032968,10.952107,Under way using engine,,5.4,181.4,184.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:39,Class A,266274000,58.032952,10.952093,Under way using engine,,3.6,186.1,182.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:42,Class A,266274000,58.032893,10.95207,Under way using engine,,4.2,191.1,182.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:46,Class A,266274000,58.03285,10.952093,Under way using engine,,4.0,171.9,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:48,Class A,266274000,58.03279,10.952145,Under way using engine,,3.9,168.2,187.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:52,Class A,266274000,58.032715,10.952112,Under way using engine,,4.1,186.3,188.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:57:55,Class A,266274000,58.03268,10.9521,Under way using engine,0.0,4.5,182.0,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:00,Class A,266274000,58.03257,10.952097,Under way using engine,,4.6,181.3,192.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:02,Class A,266274000,58.032522,10.952112,Under way using engine,,4.8,177.4,193.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:08,Class A,266274000,58.03238,10.952008,Under way using engine,,5.0,194.9,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:18,Class A,266274000,58.032133,10.951962,Under way using engine,0.0,5.7,199.0,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:28,Class A,266274000,58.03188,10.951887,Under way using engine,,6.0,194.3,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:38,Class A,266274000,58.031618,10.95181,Under way using engine,0.0,5.7,186.3,189.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 11:58:48,Class A,266274000,58.031338,10.951722,Under way using engine,,5.8,180.2,190.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
