# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:59,Class A,246541000,57.674368,11.784857,At anchor,0.0,0.2,29.4,195.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 12:24:03,Class A,246541000,57.673897,11.786525,At anchor,0.0,0.0,316.7,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:39:03,Class A,246541000,57.673895,11.786525,At anchor,0.0,0.0,316.7,241.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:39:18,Class A,246541000,57.673895,11.786525,At anchor,0.0,0.0,316.7,241.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:48:04,Class A,246541000,57.673902,11.786537,At anchor,0.0,0.0,316.7,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:51:03,Class A,246541000,57.673877,11.786545,At anchor,0.0,0.0,316.7,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 12:51:18,Class A,246541000,57.673877,11.786545,At anchor,0.0,0.0,316.7,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:12:03,Class A,246541000,57.673895,11.786575,At anchor,0.0,0.0,316.7,241.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:18:03,Class A,246541000,57.673935,11.786507,At anchor,0.0,0.0,287.7,238.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:21:02,Class A,246541000,57.673882,11.78654,At anchor,0.0,0.1,287.7,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:21:18,Class A,246541000,57.673882,11.78654,At anchor,0.0,0.1,287.7,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:27:17,Class A,246541000,57.673882,11.78654,At anchor,0.0,0.1,287.7,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:39:04,Class A,246541000,57.673887,11.786608,At anchor,0.0,0.1,115.0,238.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:42:01,Class A,246541000,57.673825,11.786707,At anchor,0.0,0.1,121.4,246.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:45:04,Class A,246541000,57.673928,11.786543,At anchor,0.0,0.1,314.6,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 13:47:59,Class A,246541000,57.673903,11.786607,At anchor,0.0,0.1,314.6,235.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:03:03,Class A,246541000,57.673905,11.786592,At anchor,0.0,0.1,328.4,241.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:12:02,Class A,246541000,57.673865,11.786645,At anchor,0.0,0.0,328.4,241.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:24:03,Class A,246541000,57.673922,11.786553,At anchor,0.0,0.0,328.4,236.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:33:08,Class A,246541000,57.673937,11.786555,At anchor,0.0,0.0,328.4,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:36:02,Class A,246541000,57.673908,11.786603,At anchor,0.0,0.0,328.4,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:39:18,Class A,246541000,57.673908,11.786603,At anchor,0.0,0.0,328.4,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:42:00,Class A,246541000,57.673872,11.786592,At anchor,0.0,0.0,328.4,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 14:54:02,Class A,246541000,57.673967,11.786477,At anchor,0.0,0.1,328.4,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:00:01,Class A,246541000,57.673973,11.786398,At anchor,0.0,0.1,328.4,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:03:03,Class A,246541000,57.673865,11.786622,At anchor,0.0,0.2,119.0,232.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:03:18,Class A,246541000,57.673865,11.786622,At anchor,0.0,0.2,119.0,232.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:09:04,Class A,246541000,57.674043,11.786332,At anchor,0.0,0.2,319.7,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:09:18,Class A,246541000,57.674043,11.786332,At anchor,0.0,0.2,319.7,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:12:00,Class A,246541000,57.674058,11.786237,At anchor,0.0,0.0,317.1,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:15:03,Class A,246541000,57.673962,11.786432,At anchor,0.0,0.2,131.1,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:21:04,Class A,246541000,57.674077,11.786193,At anchor,0.0,0.2,316.9,232.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:27:18,Class A,246541000,57.674077,11.786193,At anchor,0.0,0.2,316.9,232.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:33:06,Class A,246541000,57.674067,11.786188,At anchor,0.0,0.2,325.9,235.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:39:08,Class A,246541000,57.673993,11.786307,At anchor,0.0,0.2,121.5,217.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:42:03,Class A,246541000,57.673913,11.78656,At anchor,0.0,0.1,119.2,238.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 15:50:58,Class A,246541000,57.674052,11.786193,At anchor,0.0,0.1,325.0,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:00:04,Class A,246541000,57.67413,11.78609,At anchor,0.0,0.1,327.5,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:03:18,Class A,246541000,57.67413,11.78609,At anchor,0.0,0.1,327.5,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:06:03,Class A,246541000,57.67401,11.786372,At anchor,0.0,0.2,104.6,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:12:03,Class A,246541000,57.673978,11.78639,At anchor,0.0,0.0,100.1,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:15:04,Class A,246541000,57.673998,11.786365,At anchor,0.0,0.0,100.1,236.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:15:18,Class A,246541000,57.673998,11.786365,At anchor,0.0,0.0,100.1,236.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:18:01,Class A,246541000,57.673998,11.786327,At anchor,0.0,0.0,100.1,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:21:05,Class A,246541000,57.674003,11.786368,At anchor,0.0,0.0,100.1,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:27:06,Class A,246541000,57.673965,11.78641,At anchor,0.0,0.0,100.1,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:27:18,Class A,246541000,57.673965,11.78641,At anchor,0.0,0.0,100.1,239.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:30:05,Class A,246541000,57.673937,11.786485,At anchor,0.0,0.0,100.1,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:33:18,Class A,246541000,57.673937,11.786485,At anchor,0.0,0.0,100.1,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:35:59,Class A,246541000,57.673968,11.786412,At anchor,0.0,0.0,100.1,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:39:05,Class A,246541000,57.673982,11.786425,At anchor,0.0,0.0,100.1,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:45:06,Class A,246541000,57.67398,11.786368,At anchor,0.0,0.0,100.1,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:48:05,Class A,246541000,57.674,11.786358,At anchor,0.0,0.0,100.1,236.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:51:07,Class A,246541000,57.674005,11.786368,At anchor,0.0,0.0,100.1,236.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:54:05,Class A,246541000,57.674002,11.786378,At anchor,0.0,0.0,100.1,235.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:57:08,Class A,246541000,57.673983,11.786373,At anchor,0.0,0.1,100.1,235.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 16:59:58,Class A,246541000,57.673993,11.786365,At anchor,0.0,0.1,100.1,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:03:07,Class A,246541000,57.673997,11.786393,At anchor,0.0,0.1,100.1,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:06:04,Class A,246541000,57.67401,11.786387,At anchor,0.0,0.0,100.1,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:09:09,Class A,246541000,57.673992,11.786398,At anchor,0.0,0.0,100.1,235.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:12:02,Class A,246541000,57.67401,11.78637,At anchor,0.0,0.0,100.1,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:24:03,Class A,246541000,57.673997,11.786372,At anchor,0.0,0.0,100.1,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:30:01,Class A,246541000,57.673992,11.786312,At anchor,0.0,0.0,100.1,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:33:03,Class A,246541000,57.674033,11.786293,At anchor,0.0,0.0,100.1,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:33:18,Class A,246541000,57.674033,11.786293,At anchor,0.0,0.0,100.1,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:39:02,Class A,246541000,57.674003,11.786342,At anchor,0.0,0.0,100.1,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:39:18,Class A,246541000,57.674003,11.786342,At anchor,0.0,0.0,100.1,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:42:02,Class A,246541000,57.67399,11.786343,At anchor,0.0,0.0,100.1,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:48:04,Class A,246541000,57.673947,11.786422,At anchor,0.0,0.1,100.1,220.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:51:02,Class A,246541000,57.673853,11.786518,At anchor,0.0,0.0,143.9,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:51:18,Class A,246541000,57.673853,11.786518,At anchor,0.0,0.0,143.9,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 17:54:03,Class A,246541000,57.673807,11.786645,At anchor,0.0,0.0,143.9,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:03:03,Class A,246541000,57.673832,11.786675,At anchor,0.0,0.2,327.7,244.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:09:02,Class A,246541000,57.674037,11.786343,At anchor,0.0,0.1,314.0,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:09:18,Class A,246541000,57.674037,11.786343,At anchor,0.0,0.1,314.0,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:12:05,Class A,246541000,57.674062,11.78615,At anchor,0.0,0.0,314.0,215.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:17:59,Class A,246541000,57.674037,11.786265,At anchor,0.0,0.0,314.0,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:21:01,Class A,246541000,57.674037,11.786292,At anchor,0.0,0.0,314.0,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:21:18,Class A,246541000,57.674037,11.786292,At anchor,0.0,0.0,314.0,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:27:02,Class A,246541000,57.674058,11.786285,At anchor,0.0,0.0,314.0,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:27:19,Class A,246541000,57.674058,11.786285,At anchor,0.0,0.0,314.0,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:30:02,Class A,246541000,57.674078,11.786227,At anchor,0.0,0.0,314.0,223.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:33:01,Class A,246541000,57.67404,11.786238,At anchor,0.0,0.0,314.0,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:47:59,Class A,246541000,57.6741,11.786175,At anchor,0.0,0.0,314.0,222.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:51:05,Class A,246541000,57.67407,11.786153,At anchor,0.0,0.0,314.0,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:54:02,Class A,246541000,57.674088,11.786157,At anchor,0.0,0.0,314.0,219.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 18:57:07,Class A,246541000,57.674107,11.786103,At anchor,0.0,0.0,314.0,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:00:04,Class A,246541000,57.674107,11.786065,At anchor,0.0,0.0,314.0,217.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:03:08,Class A,246541000,57.674122,11.786007,At anchor,0.0,0.0,314.0,216.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:03:18,Class A,246541000,57.674122,11.786007,At anchor,0.0,0.0,314.0,216.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:05:59,Class A,246541000,57.674137,11.785998,At anchor,0.0,0.0,314.0,215.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:09:08,Class A,246541000,57.674132,11.786015,At anchor,0.0,0.0,314.0,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:15:09,Class A,246541000,57.674095,11.786092,At anchor,0.0,0.0,314.0,216.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:18:04,Class A,246541000,57.674075,11.78611,At anchor,0.0,0.0,314.0,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:21:09,Class A,246541000,57.674068,11.78617,At anchor,0.0,0.0,314.0,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:21:18,Class A,246541000,57.674068,11.78617,At anchor,0.0,0.0,314.0,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:27:07,Class A,246541000,57.674123,11.78608,At anchor,0.0,0.0,314.0,222.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:29:59,Class A,246541000,57.674153,11.785947,At anchor,0.0,0.1,314.0,216.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:36:03,Class A,246541000,57.674185,11.785762,At anchor,0.0,0.0,314.0,205.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:39:05,Class A,246541000,57.674195,11.785778,At anchor,0.0,0.0,314.0,207.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:42:03,Class A,246541000,57.674222,11.785708,At anchor,0.0,0.0,314.0,206.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:48:03,Class A,246541000,57.674123,11.785808,At anchor,0.0,0.1,137.6,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 19:57:03,Class A,246541000,57.674143,11.78589,At anchor,0.0,0.0,92.7,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:03:05,Class A,246541000,57.674135,11.785965,At anchor,0.0,0.0,92.7,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:06:02,Class A,246541000,57.67414,11.785983,At anchor,0.0,0.0,92.7,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
